1838.96,1034.69,19.786,-90,24.303
1425.94,2886.25,15.78,-90,23.732
2137.06,451.47,27.876,-90,18.427
2680.33,1429.59,21.306,-90,17.56
2764.63,600.25,28.219,-90,25.049
499.81,3757.77,28.039,-90,21.581
2917.4,2702.78,28.636,-90,21.022
790.23,3446.79,22.916,-90,24.102
675.44,2754.46,24.411,-90,21.378
117.03,1557.9,19.633,-90,14.266
3265.42,2212.32,19.0,-90,23.306
2132.44,2484.56,19.381,-90,16.237
720.39,2329.58,25.803,-90,18.619
2463.7,1727.91,19.363,-90,22.744
1335.81,2907.11,22.808,-90,18.184
2557.42,2033.82,22.072,-90,14.579
3777.96,484.77,23.356,-90,18.796
1022.0,3977.47,28.569,-90,18.496
2550.85,3809.18,23.157,-90,19.427
2250.58,3705.76,28.467,-90,22.149
1020.0,168.79,12.282,-90,23.765
2579.03,3547.85,33.475,-90,18.38
2038.09,621.24,23.932,-90,18.702
1936.14,3718.25,18.27,-90,25.66
0.47,2944.19,31.158,-90,16.556
1795.53,317.11,24.702,-90,26.419
1521.24,1246.22,5.988,-90,9.518
3567.99,2114.08,20.225,-90,26.286
326.41,2877.4,22.211,-90,12.824
342.69,3653.51,28.602,-90,18.392
3575.75,528.35,8.378,-90,16.535
3016.88,1629.99,21.369,-90,23.833
715.96,453.3,12.456,-90,19.752
1713.28,2376.05,25.177,-90,23.629
2443.83,3867.25,23.029,-90,23.781
3370.69,1848.68,28.781,-90,12.163
542.98,975.72,12.77,-90,19.941
2019.04,2159.73,23.547,-90,20.863
1076.95,1259.45,23.766,-90,20.674
2112.43,2238.29,27.491,-90,22.441
3911.02,2650.6,-inf,-90,-3.533
2564.38,3901.05,30.2,-90,17.086
527.04,2731.2,9.386,-90,24.209
3143.95,521.04,26.548,-90,26.101
3663.39,2855.31,19.299,-90,26.329
1106.73,3657.43,11.501,-90,22.086
176.37,3379.47,34.761,-90,17.484
1770.91,1432.66,13.646,-90,17.444
1133.71,2974.56,24.844,-90,25.036
33.73,1509.95,20.463,-90,16.532
1391.72,3137.05,11.404,-90,21.558
3045.68,3494.87,23.92,-90,8.794
3989.21,2917.43,26.042,-90,14.149
3094.72,2418.46,24.047,-90,23.214
1845.63,3030.37,22.863,-90,11.747
2199.34,3448.59,29.534,-90,26.256
2154.8,1792.7,30.283,-90,24.742
1424.63,2506.88,24.182,-90,22.132
3292.97,2777.26,25.705,-90,21.508
989.95,3818.79,31.759,-90,15.959
1114.3,2135.22,25.287,-90,25.342
2765.28,2624.08,18.973,-90,21.549
3239.21,3938.74,28.29,-90,23.6
2796.19,3219.64,10.039,-90,13.373
2959.4,3484.15,-10.171,-90,10.716
2552.64,1858.2,21.384,-90,19.639
3213.75,291.64,26.289,-90,13.334
505.26,674.25,30.439,-90,20.089
1541.57,2451.47,23.568,-90,16.251
1564.1,3253.66,14.586,-90,16.85
2724.34,381.78,35.124,-90,27.18
84.16,1163.79,19.888,-90,16.497
15.84,972.52,27.747,-90,15.365
1727.99,1845.07,22.293,-90,13.229
855.62,306.09,31.446,-90,19.298
1799.56,2002.78,22.278,-90,16.152
1003.56,2007.77,24.14,-90,19.469
2792.14,3286.96,23.56,-90,15.523
667.4,19.92,15.195,-90,22.734
2301.88,2991.21,9.948,-90,14.049
1825.46,1168.96,20.853,-90,23.489
2144.38,3619.57,30.014,-90,21.014
3378.84,3398.87,16.779,-90,20.501
3447.02,1760.31,22.567,-90,22.961
3498.72,726.88,25.289,-90,24.885
2939.18,3698.44,14.716,-90,20.439
1808.27,1790.09,22.038,-90,22.67
855.59,626.54,18.647,-90,18.6
2980.46,3764.26,15.745,-90,21.77
15.59,3280.22,22.797,-90,17.334
2787.16,2189.93,22.208,-90,18.031
2106.44,722.52,29.991,-90,21.851
545.97,3761.33,30.707,-90,14.261
3674.47,212.05,24.684,-90,15.307
2920.49,2861.85,15.674,-90,17.684
2721.32,866.8,28.181,-90,19.526
3693.8,3566.04,12.428,-90,21.226
106.68,1020.6,28.111,-90,17.863
1727.48,3055.95,17.176,-90,18.49
2286.96,3149.19,29.584,-90,20.902
868.18,3143.15,23.417,-90,26.811
1472.9,1285.71,22.104,-90,13.263
3376.6,1977.01,23.579,-90,23.131
2715.0,2632.11,15.292,-90,21.116
3902.97,2506.71,17.103,-90,13.213
1210.51,252.44,12.853,-90,18.367
338.51,3364.92,27.747,-90,22.793
3155.55,1573.23,23.131,-90,22.013
1631.45,2637.83,23.082,-90,16.96
1660.4,1294.64,26.883,-90,26.896
3911.25,2082.41,33.187,-90,22.576
409.79,1410.38,14.053,-90,15.998
479.59,3506.76,20.482,-90,22.301
1523.91,3701.64,29.036,-90,24.537
229.97,1856.42,29.996,-90,25.363
3886.94,145.11,23.866,-90,21.485
1581.13,511.21,27.924,-90,16.777
3901.18,2651.89,30.661,-90,22.56
2019.6,2228.65,18.116,-90,12.325
2803.38,3291.8,28.63,-90,21.698
727.53,1968.78,10.38,-90,11.714
279.35,2789.83,35.236,-90,24.454
3314.52,1698.17,23.54,-90,25.226
2616.18,2957.79,28.116,-90,17.893
519.62,534.5,24.051,-90,23.135
121.32,1864.37,30.933,-90,26.558
2462.99,1603.57,18.861,-90,18.872
1904.73,428.82,-4.909,-90,22.928
3382.55,3907.96,24.314,-90,14.992
389.27,2031.17,29.916,-90,19.471
1580.33,852.29,23.958,-90,23.447
297.43,1265.64,24.886,-90,23.337
2618.84,3990.5,29.742,-90,21.774
2869.44,3556.2,24.19,-90,22.867
2430.95,3060.15,27.833,-90,25.318
3981.17,2837.76,23.3,-90,22.783
2685.87,1336.36,26.022,-90,26.03
1702.43,3525.33,17.477,-90,15.539
2936.91,1352.17,15.331,-90,25.818
1417.52,1297.02,20.361,-90,20.329
1645.37,1188.52,17.335,-90,20.539
1770.9,2855.63,27.807,-90,12.487
3238.28,1634.87,21.586,-90,23.226
208.09,1209.59,28.213,-90,23.217
3360.81,2949.74,24.208,-90,18.29
1153.73,2446.94,24.533,-90,12.346
3516.93,3674.48,32.543,-90,22.276
1770.64,1087.74,23.403,-90,27.357
444.69,3630.81,15.439,-90,19.234
2509.89,289.44,28.995,-90,18.532
3432.22,3224.2,22.632,-90,25.673
3316.4,2615.16,26.926,-90,9.998
3352.3,533.23,26.836,-90,20.046
984.43,1540.23,14.867,-90,14.596
3405.91,1768.88,19.692,-90,20.723
2302.14,2604.74,24.665,-90,13.66
750.35,229.32,31.442,-90,25.241
599.72,1439.14,23.529,-90,25.905
3598.67,466.83,29.008,-90,15.57
3525.84,1037.71,16.53,-90,15.665
1314.61,3319.16,27.968,-90,19.75
1808.49,3782.12,23.376,-90,18.804
342.76,1242.48,28.02,-90,18.012
406.59,1900.76,23.345,-90,19.29
3713.62,1028.48,33.12,-90,19.252
100.98,767.56,-inf,-90,-1.551
2871.96,2459.12,25.851,-90,19.979
208.02,3814.94,29.134,-90,7.315
2184.74,1721.18,26.912,-90,18.462
2863.92,2521.8,26.334,-90,4.65
51.32,2547.15,23.076,-90,17.598
3451.63,3572.36,17.207,-90,8.633
2905.97,2518.93,25.13,-90,25.573
2890.33,3512.68,28.689,-90,25.652
595.0,1039.65,26.407,-90,30.846
592.88,1364.94,26.726,-90,12.369
3029.12,969.33,25.292,-90,17.203
3411.61,1214.48,25.108,-90,15.223
2368.8,2806.93,25.514,-90,8.411
2351.89,982.5,19.698,-90,20.327
3709.29,1171.68,35.095,-90,29.753
2843.78,1383.7,18.22,-90,10.479
2084.4,722.59,17.954,-90,21.522
3485.13,1958.25,21.58,-90,21.346
3304.84,3127.21,28.923,-90,20.308
2593.22,1612.97,24.74,-90,19.53
3451.46,85.68,9.159,-90,20.785
2431.42,1810.3,24.826,-90,18.003
3374.64,235.29,25.849,-90,24.244
712.45,3140.42,27.337,-90,13.492
1740.78,2733.75,25.8,-90,20.752
3644.52,1530.13,25.746,-90,23.203
958.13,926.0,22.935,-90,18.396
1786.85,2393.8,24.746,-90,20.36
2244.22,669.55,26.335,-90,12.548
2393.9,3841.07,27.111,-90,19.475
3085.8,3045.58,22.313,-90,19.724
3260.85,1041.74,19.477,-90,21.399
3251.71,3417.36,12.977,-90,13.521
1463.78,70.11,14.3,-90,25.334
2971.94,1009.26,16.405,-90,23.725
2852.72,3555.12,20.047,-90,13.056
2282.8,3032.21,24.622,-90,19.293
1985.82,1800.62,7.463,-90,21.087
554.79,3930.91,27.957,-90,7.219
2483.25,1762.67,26.991,-90,30.468
1882.69,1930.91,24.487,-90,18.573
1606.41,3247.69,21.814,-90,21.968
1678.65,3477.98,20.132,-90,12.936
1188.22,2125.24,24.882,-90,20.473
3074.65,2600.86,27.149,-90,13.372
3292.44,57.91,14.606,-90,18.558
732.59,1796.04,29.256,-90,12.623
1536.97,3634.4,20.003,-90,17.776
2432.67,3622.86,24.051,-90,18.663
3808.22,1170.54,24.488,-90,18.426
450.93,831.23,27.957,-90,11.691
2923.65,3865.55,25.058,-90,12.484
3934.64,3414.78,30.614,-90,13.556
1041.21,2840.44,14.126,-90,15.842
3949.71,1645.82,26.667,-90,21.056
2094.39,723.47,15.977,-90,18.417
1566.51,2885.03,21.476,-90,21.644
1457.1,414.1,25.695,-90,20.37
1336.9,1272.29,27.334,-90,18.096
3815.24,1059.95,32.12,-90,26.933
3763.49,3058.79,33.179,-90,22.842
1798.64,2630.33,14.916,-90,15.092
1315.56,3765.58,20.31,-90,26.623
3166.43,2042.7,25.335,-90,18.69
3855.07,3904.3,20.966,-90,19.981
3151.36,1364.3,18.395,-90,12.479
1693.91,3231.62,19.451,-90,8.414
698.01,2314.88,21.111,-90,27.108
1990.01,1326.78,24.751,-90,16.717
58.92,317.3,30.654,-90,12.762
868.89,3133.0,21.132,-90,15.632
6.67,3139.56,33.079,-90,15.234
2821.86,1988.34,14.859,-90,17.66
1558.34,957.78,16.892,-90,24.888
1343.28,3564.84,28.31,-90,19.743
2681.89,1228.64,25.074,-90,24.393
1684.13,2742.64,24.969,-90,22.444
2119.29,2155.98,12.006,-90,20.589
3452.83,1445.91,23.835,-90,20.291
966.52,1025.52,28.819,-90,26.113
1559.24,3902.12,20.967,-90,14.748
938.0,1588.51,29.263,-90,28.179
1051.22,200.25,26.451,-90,14.094
1242.37,3879.79,26.573,-90,18.01
2047.49,1098.19,29.353,-90,12.832
1272.43,2999.51,26.854,-90,13.827
1824.63,2062.59,24.305,-90,20.602
3499.89,530.94,28.959,-90,10.954
1591.16,2991.67,27.735,-90,24.038
3975.36,613.76,27.643,-90,24.537
1136.29,2293.79,16.873,-90,22.04
2838.92,1921.1,22.133,-90,15.149
1386.92,2216.03,20.231,-90,20.253
217.08,3064.97,4.066,-90,22.761
1166.55,1993.87,26.769,-90,15.496
2477.22,1870.54,28.472,-90,26.17
2154.14,3749.9,28.037,-90,21.517
750.13,890.56,28.229,-90,20.602
3970.47,3180.06,20.442,-90,17.089
446.49,3989.71,30.53,-90,13.288
404.01,1301.48,24.754,-90,16.46
241.25,1356.84,25.14,-90,24.94
916.02,3709.13,28.712,-90,22.368
2661.15,1374.9,17.511,-90,17.35
3182.23,2710.61,22.286,-90,12.75
196.21,2180.17,25.746,-90,18.171
2252.31,1391.01,26.58,-90,9.924
1205.49,3895.97,26.915,-90,20.279
441.78,1860.41,13.787,-90,23.487
47.93,817.74,18.293,-90,21.444
3498.37,3773.77,14.516,-90,23.671
479.4,2183.86,13.723,-90,19.216
3413.83,710.59,14.821,-90,24.865
2070.85,551.19,9.207,-90,14.115
872.42,1976.02,18.761,-90,7.955
3473.54,1960.76,24.421,-90,23.931
831.68,2653.91,28.459,-90,21.08
2910.39,2021.45,1.936,-90,14.425
3095.67,2849.69,18.749,-90,13.83
1603.91,3130.43,24.416,-90,22.864
2360.52,3523.92,12.027,-90,18.881
1291.99,3754.28,25.313,-90,23.371
2325.92,3724.8,25.866,-90,12.724
3431.89,2812.85,11.218,-90,18.877
2449.05,1077.01,21.769,-90,24.619
2106.88,2290.09,18.73,-90,25.569
3140.89,1310.15,16.714,-90,18.699
792.01,3397.08,26.265,-90,22.701
228.86,3894.35,25.485,-90,18.831
3376.48,392.34,23.448,-90,24.365
862.46,757.22,18.495,-90,24.628
1760.64,156.36,20.106,-90,16.236
3433.07,3791.13,19.597,-90,8.05
2746.77,552.25,28.288,-90,19.925
1524.39,2411.39,22.615,-90,6.871
1824.39,264.43,17.514,-90,23.669
1932.19,506.19,20.779,-90,24.525
1332.47,2004.52,21.316,-90,20.02
1096.01,1482.55,29.67,-90,27.366
885.95,285.02,13.899,-90,16.912
1097.61,923.72,23.58,-90,9.585
3174.68,1280.27,30.99,-90,22.947
2726.08,3161.65,21.464,-90,22.133
2392.82,2993.13,15.493,-90,22.1
1830.46,2241.96,19.928,-90,21.285
1369.04,1591.46,26.2,-90,23.741
1406.4,2389.0,22.828,-90,28.165
2829.32,3028.15,34.285,-90,25.978
719.07,1640.76,22.069,-90,27.79
575.74,1634.68,21.96,-90,10.382
2067.54,1027.23,21.778,-90,20.37
802.66,497.56,21.454,-90,17.815
2140.58,1751.78,28.194,-90,20.384
2245.48,472.58,25.524,-90,12.412
284.64,1730.23,23.66,-90,15.978
3574.04,2751.4,25.052,-90,18.059
3126.27,160.33,21.838,-90,13.344
3076.28,2966.25,18.141,-90,14.382
3993.74,2433.39,30.771,-90,23.967
2065.59,3020.83,22.196,-90,25.198
1172.92,551.51,22.217,-90,16.758
2216.12,3550.24,24.83,-90,21.034
3441.19,3304.86,26.765,-90,20.74
3747.58,1151.87,25.002,-90,10.73
3152.99,322.12,19.289,-90,12.933
2324.11,3635.46,26.143,-90,27.41
3826.05,1988.56,21.335,-90,26.214
2052.1,3680.13,26.571,-90,13.867
450.98,3987.52,16.947,-90,5.089
3460.19,1878.64,24.654,-90,15.444
2100.77,594.03,27.116,-90,14.413
916.27,3255.94,9.639,-90,17.03
1358.27,1327.73,19.445,-90,18.936
1557.42,3198.02,22.525,-90,24.355
1533.22,1567.72,29.38,-90,23.662
2747.25,2562.52,23.81,-90,15.981
2860.71,465.74,18.938,-90,17.447
1449.32,2651.36,24.018,-90,11.213
1778.19,2705.93,15.485,-90,20.922
1771.02,2428.47,16.329,-90,20.533
3263.12,416.03,23.087,-90,18.772
3647.1,3360.38,20.733,-90,21.723
3408.47,226.85,23.578,-90,22.592
2954.87,2940.8,26.612,-90,19.502
2061.14,558.24,25.102,-90,25.25
1045.96,2982.39,25.905,-90,21.753
83.98,1937.66,27.948,-90,20.522
1760.48,2108.47,20.535,-90,17.868
3100.08,490.02,11.818,-90,17.875
2432.99,1916.48,17.615,-90,18.78
202.21,2724.86,22.851,-90,22.331
3536.58,2319.35,28.039,-90,20.652
2424.25,82.13,-6.5,-90,22.162
2919.08,3966.36,24.989,-90,22.486
1664.97,391.05,24.738,-90,25.697
3085.74,1119.85,23.255,-90,20.564
1056.54,3560.28,7.976,-90,23.646
887.88,2131.29,24.864,-90,19.39
3536.87,1153.66,28.146,-90,15.415
3887.55,3811.12,28.549,-90,22.646
1732.16,899.88,14.14,-90,8.946
1192.24,1935.04,29.291,-90,23.56
881.03,1977.8,29.391,-90,19.685
867.77,299.51,26.821,-90,18.11
2504.26,3967.69,20.746,-90,20.465
3572.14,82.0,29.148,-90,21.235
3943.22,1120.86,7.367,-90,20.985
908.22,2623.46,23.296,-90,16.846
2780.33,1975.0,22.51,-90,17.598
2770.99,1637.54,27.823,-90,19.31
80.48,268.72,33.254,-90,15.71
3778.59,3767.39,17.037,-90,21.845
3981.31,3809.06,31.106,-90,19.939
2486.02,3342.85,26.46,-90,22.453
1361.52,618.48,-inf,-90,-0.942
2477.64,2387.9,26.741,-90,18.869
3047.9,2489.07,22.03,-90,22.642
1299.96,2520.66,27.199,-90,22.535
1259.97,1824.83,24.827,-90,10.093
799.32,1545.19,33.056,-90,28.279
161.28,90.98,24.482,-90,14.758
2152.02,1016.6,19.101,-90,11.901
3317.8,708.37,25.544,-90,16.015
468.8,3388.84,28.185,-90,20.043
3849.36,1015.1,23.134,-90,16.296
730.95,3002.0,30.378,-90,18.21
223.25,2999.92,15.031,-90,22.085
3254.02,1713.19,17.831,-90,25.207
2879.81,1226.19,10.16,-90,19.934
1623.19,593.41,29.869,-90,13.343
941.07,3196.71,29.625,-90,13.343
1627.53,1795.46,16.566,-90,20.57
2553.01,2022.04,22.824,-90,15.987
483.4,3819.24,30.264,-90,20.985
1863.78,7.79,24.938,-90,21.53
3590.79,2970.56,21.594,-90,19.778
1506.0,612.73,26.502,-90,18.812
1811.96,3483.41,35.097,-90,16.043
1713.14,3655.8,23.075,-90,20.56
568.46,1388.7,21.742,-90,20.246
1526.13,3646.07,25.05,-90,23.316
269.92,3749.77,15.395,-90,15.776
2609.92,2301.16,18.938,-90,11.965
3793.81,3340.4,27.002,-90,15.613
918.72,968.63,29.484,-90,23.615
1492.82,3053.83,24.058,-90,13.23
3038.72,3199.43,22.635,-90,18.77
3175.09,3056.78,19.358,-90,17.449
808.19,13.94,24.146,-90,28.121
3772.33,828.28,21.417,-90,16.101
2806.4,577.87,25.81,-90,14.818
3141.72,2862.84,15.319,-90,18.896
3457.48,2792.79,23.943,-90,23.722
1943.2,2789.44,28.453,-90,28.077
3804.4,1451.62,19.369,-90,21.333
2058.45,508.23,30.724,-90,20.882
1307.07,2993.56,25.947,-90,17.677
101.83,1025.78,32.616,-90,20.055
3895.62,3282.58,30.026,-90,8.908
2070.27,2630.08,15.739,-90,24.376
2091.05,1622.2,17.556,-90,24.357
2187.41,2041.72,24.693,-90,19.656
1291.22,121.47,21.998,-90,9.664
3423.3,559.37,28.892,-90,23.301
2663.82,3824.3,28.421,-90,16.745
745.07,3718.06,19.926,-90,19.841
2895.29,1020.01,24.914,-90,23.786
162.89,1456.66,22.788,-90,9.368
1046.35,2902.53,17.155,-90,20.061
782.95,3773.04,20.719,-90,19.408
60.74,3264.26,24.426,-90,10.91
2578.43,3223.99,24.656,-90,16.051
3686.74,3181.66,29.975,-90,14.716
3478.86,1069.29,15.255,-90,17.674
3290.99,3805.95,19.997,-90,12.737
722.9,1675.2,19.462,-90,16.722
2006.03,1736.55,24.015,-90,25.735
2925.48,1437.41,12.798,-90,17.599
3137.88,757.34,18.767,-90,19.838
1372.79,365.12,27.594,-90,14.431
2476.23,1085.66,9.463,-90,10.861
2105.71,3256.83,19.407,-90,17.68
3934.35,2853.12,19.182,-90,10.593
501.92,2375.17,19.721,-90,20.667
1406.3,2624.23,19.221,-90,9.032
388.29,2037.86,23.333,-90,1.133
2722.65,2888.86,24.926,-90,20.884
2765.56,1195.05,20.995,-90,8.335
414.95,2576.51,8.237,-90,17.255
447.94,2508.34,23.863,-90,19.223
233.63,191.91,30.511,-90,5.443
933.37,2846.3,26.245,-90,26.201
2248.39,34.16,31.077,-90,12.785
3897.68,3569.59,29.786,-90,26.232
1567.11,315.26,12.753,-90,22.612
3616.99,1972.23,17.04,-90,24.525
3663.88,232.48,31.018,-90,22.394
3630.73,1362.26,22.244,-90,7.388
2059.97,2071.13,27.029,-90,22.012
7.14,44.46,29.677,-90,19.482
1141.34,3041.37,-inf,-90,-2.832
781.35,1379.18,2.639,-90,22.542
1985.23,1856.79,14.031,-90,22.445
3690.04,2388.12,22.09,-90,18.409
3634.3,831.79,27.504,-90,6.558
2961.32,3830.6,33.114,-90,27.857
2747.29,2437.94,14.945,-90,20.597
881.98,1517.3,28.602,-90,4.31
1650.93,2449.67,21.934,-90,19.408
537.12,2936.94,22.228,-90,10.367
2775.05,64.25,31.126,-90,23.25
1499.83,1765.34,22.173,-90,17.359
2415.2,284.36,24.164,-90,23.69
269.16,3579.42,28.462,-90,15.761
1770.46,1589.72,18.462,-90,12.483
3560.65,255.77,21.027,-90,21.678
1779.82,2668.65,28.024,-90,22.695
2440.35,3290.85,18.393,-90,11.917
3882.9,1263.23,16.777,-90,21.936
3688.12,790.51,22.369,-90,11.056
2407.14,1941.41,19.404,-90,25.845
3699.56,174.52,30.936,-90,27.88
1203.78,2082.81,24.373,-90,10.742
3987.16,1633.12,31.482,-90,18.303
187.94,2118.93,26.342,-90,21.364
42.84,2724.64,27.83,-90,24.242
16.86,2842.44,14.828,-90,25.221
529.08,1293.05,24.36,-90,14.803
3426.95,3793.03,25.158,-90,16.711
1233.66,2059.1,26.752,-90,23.676
478.3,1899.45,29.465,-90,23.735
202.69,594.19,-inf,-90,-1.718
1652.99,597.53,26.961,-90,20.08
2386.92,2219.07,14.786,-90,19.145
2411.68,2632.64,14.509,-90,26.5
367.37,3010.48,0.886,-90,22.361
3887.05,2682.08,32.35,-90,15.18
1614.07,2558.45,7.743,-90,17.272
1659.4,2573.83,19.451,-90,19.245
2680.32,1274.7,28.844,-90,22.339
3558.27,2805.43,16.624,-90,17.288
4.69,2707.57,22.202,-90,18.873
3935.78,132.21,20.07,-90,18.288
1392.79,3061.19,26.545,-90,16.388
1672.61,567.94,18.755,-90,14.296
1613.08,1753.67,16.057,-90,20.128
99.07,3938.3,30.767,-90,20.226
599.7,2027.16,34.803,-90,22.156
446.01,3355.79,16.532,-90,18.809
3585.46,217.51,19.998,-90,17.875
3114.58,410.74,24.932,-90,18.786
1978.68,3901.66,28.647,-90,27.924
1082.61,900.51,19.228,-90,14.415
517.74,2363.61,25.507,-90,21.886
2948.96,1423.13,22.129,-90,10.086
2655.63,1942.55,31.149,-90,24.694
3825.56,1201.72,28.764,-90,21.974
2295.93,2749.91,27.495,-90,19.065
2113.2,1160.26,23.449,-90,23.67
9.14,3431.96,14.104,-90,15.077
2848.9,3314.66,28.973,-90,21.277
2025.66,3999.86,29.051,-90,15.868
1515.26,507.26,25.133,-90,15.445
1259.14,3474.82,34.061,-90,22.449
2037.14,3048.03,29.018,-90,24.149
3076.31,3394.9,27.564,-90,24.728
1333.56,2773.92,27.652,-90,18.393
1672.7,292.61,29.666,-90,20.355
1453.25,1144.87,24.029,-90,9.741
1860.58,834.15,30.721,-90,26.907
2157.0,2203.73,11.391,-90,23.804
3779.79,1136.78,31.804,-90,19.141
552.45,165.24,11.59,-90,17.033
1640.57,765.17,19.122,-90,21.389
16.61,3560.14,15.611,-90,15.296
3650.66,1194.66,21.196,-90,22.512
1449.77,2426.97,25.934,-90,18.778
729.23,3684.52,23.88,-90,21.326
1224.64,2909.99,15.367,-90,21.907
3707.32,3790.2,12.762,-90,22.39
3038.7,2426.05,20.487,-90,18.168
526.89,3204.33,23.979,-90,13.898
445.45,1480.89,32.614,-90,26.024
739.97,2951.35,26.083,-90,2.07
1015.25,2061.96,17.945,-90,20.554
2242.94,2646.55,28.156,-90,14.607
1088.55,1137.67,24.014,-90,21.689
1035.02,1975.6,29.575,-90,16.88
920.27,619.39,17.848,-90,23.91
1387.16,3823.63,17.417,-90,22.241
944.37,3193.91,27.474,-90,28.225
3024.63,791.64,16.995,-90,28.524
2058.76,1438.78,21.091,-90,14.871
2777.17,310.42,11.914,-90,17.034
2786.63,2506.34,4.692,-90,25.426
3829.98,162.05,40.462,-90,24.166
2306.34,2463.35,26.226,-90,23.154
1287.14,3771.71,25.839,-90,15.319
1671.21,1061.71,24.306,-90,21.296
300.68,2088.41,29.649,-90,23.437
2745.58,1574.57,20.685,-90,13.616
1048.01,3117.65,26.014,-90,25.397
1540.29,3012.82,-inf,-90,-8.853
620.96,3878.02,24.617,-90,19.416
789.91,1212.78,29.979,-90,16.526
1640.01,485.11,21.623,-90,16.513
3610.8,2712.73,28.157,-90,22.005
1912.87,2559.68,6.584,-90,23.262
1170.25,2168.79,23.321,-90,19.613
943.27,3798.72,26.066,-90,15.317
378.65,1329.09,28.139,-90,14.464
1543.24,2068.52,26.495,-90,13.126
303.1,1504.03,20.181,-90,9.339
2629.45,1839.48,27.051,-90,24.406
1974.38,3260.04,22.521,-90,21.242
203.7,1999.07,26.181,-90,26.234
2523.6,1361.77,29.346,-90,20.42
2347.37,648.62,28.308,-90,29.464
1104.73,685.99,19.79,-90,17.883
964.91,696.12,17.839,-90,21.126
573.98,3195.77,15.802,-90,18.273
3239.0,3645.54,32.37,-90,26.763
2875.43,1320.89,26.836,-90,22.487
2930.1,3438.57,13.543,-90,21.12
