1631.45,2637.83,23.082
1660.4,1294.64,26.883
3911.25,2082.41,33.187
409.79,1410.38,14.053
479.59,3506.76,20.482
1523.91,3701.64,29.036
229.97,1856.42,29.996
3886.94,145.11,23.866
1581.13,511.21,27.924
3901.18,2651.89,30.661
2019.6,2228.65,18.116
2803.38,3291.8,28.63
727.53,1968.78,10.38
279.35,2789.83,35.236
3314.52,1698.17,23.54
2616.18,2957.79,28.116
519.62,534.5,24.051
121.32,1864.37,30.933
2462.99,1603.57,18.861
1904.73,428.82,-4.909
3382.55,3907.96,24.314
389.27,2031.17,29.916
1580.33,852.29,23.958
297.43,1265.64,24.886
2618.84,3990.5,29.742
2869.44,3556.2,24.19
2430.95,3060.15,27.833
3981.17,2837.76,23.3
2685.87,1336.36,26.022
1702.43,3525.33,17.477
2936.91,1352.17,15.331
1417.52,1297.02,20.361
1645.37,1188.52,17.335
1770.9,2855.63,27.807
3238.28,1634.87,21.586
208.09,1209.59,28.213
3360.81,2949.74,24.208
1153.73,2446.94,24.533
3516.93,3674.48,32.543
1770.64,1087.74,23.403
444.69,3630.81,15.439
2509.89,289.44,28.995
3432.22,3224.2,22.632
3316.4,2615.16,26.926
3352.3,533.23,26.836
984.43,1540.23,14.867
3405.91,1768.88,19.692
2302.14,2604.74,24.665
750.35,229.32,31.442
599.72,1439.14,23.529
3598.67,466.83,29.008
3525.84,1037.71,16.53
1314.61,3319.16,27.968
1808.49,3782.12,23.376
342.76,1242.48,28.02
406.59,1900.76,23.345
3713.62,1028.48,33.12
100.98,767.56,-inf
2871.96,2459.12,25.851
208.02,3814.94,29.134
2184.74,1721.18,26.912
2863.92,2521.8,26.334
51.32,2547.15,23.076
3451.63,3572.36,17.207
2905.97,2518.93,25.13
2890.33,3512.68,28.689
595.0,1039.65,26.407
592.88,1364.94,26.726
3029.12,969.33,25.292
3411.61,1214.48,25.108
2368.8,2806.93,25.514
2351.89,982.5,19.698
3709.29,1171.68,35.095
2843.78,1383.7,18.22
2084.4,722.59,17.954
3485.13,1958.25,21.58
3304.84,3127.21,28.923
2593.22,1612.97,24.74
3451.46,85.68,9.159
2431.42,1810.3,24.826
3374.64,235.29,25.849
712.45,3140.42,27.337
1740.78,2733.75,25.8
3644.52,1530.13,25.746
958.13,926.0,22.935
1786.85,2393.8,24.746
2244.22,669.55,26.335
2393.9,3841.07,27.111
3085.8,3045.58,22.313
3260.85,1041.74,19.477
3251.71,3417.36,12.977
1463.78,70.11,14.3
2971.94,1009.26,16.405
2852.72,3555.12,20.047
2282.8,3032.21,24.622
1985.82,1800.62,7.463
554.79,3930.91,27.957
2483.25,1762.67,26.991
1882.69,1930.91,24.487
1606.41,3247.69,21.814
1678.65,3477.98,20.132
1188.22,2125.24,24.882
3074.65,2600.86,27.149
3292.44,57.91,14.606
732.59,1796.04,29.256
1536.97,3634.4,20.003
2432.67,3622.86,24.051
3808.22,1170.54,24.488
450.93,831.23,27.957
2923.65,3865.55,25.058
3934.64,3414.78,30.614
1041.21,2840.44,14.126
3949.71,1645.82,26.667
2094.39,723.47,15.977
1566.51,2885.03,21.476
1457.1,414.1,25.695
1336.9,1272.29,27.334
3815.24,1059.95,32.12
3763.49,3058.79,33.179
1798.64,2630.33,14.916
1315.56,3765.58,20.31
3166.43,2042.7,25.335
3855.07,3904.3,20.966
3151.36,1364.3,18.395
1693.91,3231.62,19.451
698.01,2314.88,21.111
1990.01,1326.78,24.751
58.92,317.3,30.654
868.89,3133.0,21.132
6.67,3139.56,33.079
2821.86,1988.34,14.859
1558.34,957.78,16.892
1343.28,3564.84,28.31
2681.89,1228.64,25.074
1684.13,2742.64,24.969
2119.29,2155.98,12.006
3452.83,1445.91,23.835
966.52,1025.52,28.819
1559.24,3902.12,20.967
938.0,1588.51,29.263
1051.22,200.25,26.451
1242.37,3879.79,26.573
2047.49,1098.19,29.353
1272.43,2999.51,26.854
1824.63,2062.59,24.305
3499.89,530.94,28.959
1591.16,2991.67,27.735
3975.36,613.76,27.643
1136.29,2293.79,16.873
2838.92,1921.1,22.133
1386.92,2216.03,20.231
217.08,3064.97,4.066
1166.55,1993.87,26.769
2477.22,1870.54,28.472
2154.14,3749.9,28.037
750.13,890.56,28.229
3970.47,3180.06,20.442
446.49,3989.71,30.53
404.01,1301.48,24.754
241.25,1356.84,25.14
916.02,3709.13,28.712
2661.15,1374.9,17.511
3182.23,2710.61,22.286
196.21,2180.17,25.746
2252.31,1391.01,26.58
1205.49,3895.97,26.915
441.78,1860.41,13.787
47.93,817.74,18.293
3498.37,3773.77,14.516
479.4,2183.86,13.723
3413.83,710.59,14.821
2070.85,551.19,9.207
872.42,1976.02,18.761
3473.54,1960.76,24.421
831.68,2653.91,28.459
2910.39,2021.45,1.936
3095.67,2849.69,18.749
1603.91,3130.43,24.416
2360.52,3523.92,12.027
1291.99,3754.28,25.313
2325.92,3724.8,25.866
3431.89,2812.85,11.218
2449.05,1077.01,21.769
2106.88,2290.09,18.73
3140.89,1310.15,16.714
792.01,3397.08,26.265
228.86,3894.35,25.485
3376.48,392.34,23.448
862.46,757.22,18.495
1760.64,156.36,20.106
3433.07,3791.13,19.597
2746.77,552.25,28.288
1524.39,2411.39,22.615
1824.39,264.43,17.514
1932.19,506.19,20.779
1332.47,2004.52,21.316
1096.01,1482.55,29.67
885.95,285.02,13.899
1097.61,923.72,23.58
3174.68,1280.27,30.99
2726.08,3161.65,21.464
2392.82,2993.13,15.493
1830.46,2241.96,19.928
1369.04,1591.46,26.2
1406.4,2389.0,22.828
2829.32,3028.15,34.285
719.07,1640.76,22.069
575.74,1634.68,21.96
2067.54,1027.23,21.778
802.66,497.56,21.454
2140.58,1751.78,28.194
2245.48,472.58,25.524
284.64,1730.23,23.66
3574.04,2751.4,25.052
3126.27,160.33,21.838
3076.28,2966.25,18.141
3993.74,2433.39,30.771
2065.59,3020.83,22.196
1172.92,551.51,22.217
2216.12,3550.24,24.83
3441.19,3304.86,26.765
3747.58,1151.87,25.002
3152.99,322.12,19.289
2324.11,3635.46,26.143
3826.05,1988.56,21.335
2052.1,3680.13,26.571
450.98,3987.52,16.947
3460.19,1878.64,24.654
2100.77,594.03,27.116
916.27,3255.94,9.639
1358.27,1327.73,19.445
1557.42,3198.02,22.525
1533.22,1567.72,29.38
2747.25,2562.52,23.81
2860.71,465.74,18.938
1449.32,2651.36,24.018
1778.19,2705.93,15.485
1771.02,2428.47,16.329
3263.12,416.03,23.087
3647.1,3360.38,20.733
3408.47,226.85,23.578
2954.87,2940.8,26.612
2061.14,558.24,25.102
1045.96,2982.39,25.905
83.98,1937.66,27.948
1760.48,2108.47,20.535
3100.08,490.02,11.818
2432.99,1916.48,17.615
202.21,2724.86,22.851
3536.58,2319.35,28.039
2424.25,82.13,-6.5
2919.08,3966.36,24.989
1664.97,391.05,24.738
3085.74,1119.85,23.255
1056.54,3560.28,7.976
887.88,2131.29,24.864
3536.87,1153.66,28.146
3887.55,3811.12,28.549
1732.16,899.88,14.14
1192.24,1935.04,29.291
881.03,1977.8,29.391
867.77,299.51,26.821
2504.26,3967.69,20.746
3572.14,82.0,29.148
3943.22,1120.86,7.367
908.22,2623.46,23.296
2780.33,1975.0,22.51
2770.99,1637.54,27.823
80.48,268.72,33.254
3778.59,3767.39,17.037
3981.31,3809.06,31.106
2486.02,3342.85,26.46
1361.52,618.48,-inf
2477.64,2387.9,26.741
3047.9,2489.07,22.03
1299.96,2520.66,27.199
1259.97,1824.83,24.827
799.32,1545.19,33.056
161.28,90.98,24.482
2152.02,1016.6,19.101
3317.8,708.37,25.544
468.8,3388.84,28.185
3849.36,1015.1,23.134
730.95,3002.0,30.378
223.25,2999.92,15.031
3254.02,1713.19,17.831
2879.81,1226.19,10.16
1623.19,593.41,29.869
941.07,3196.71,29.625
1627.53,1795.46,16.566
2553.01,2022.04,22.824
483.4,3819.24,30.264
1863.78,7.79,24.938
3590.79,2970.56,21.594
1506.0,612.73,26.502
1811.96,3483.41,35.097
1713.14,3655.8,23.075
568.46,1388.7,21.742
1526.13,3646.07,25.05
269.92,3749.77,15.395
2609.92,2301.16,18.938
3793.81,3340.4,27.002
918.72,968.63,29.484
1492.82,3053.83,24.058
3038.72,3199.43,22.635
3175.09,3056.78,19.358
808.19,13.94,24.146
3772.33,828.28,21.417
2806.4,577.87,25.81
3141.72,2862.84,15.319
3457.48,2792.79,23.943
1943.2,2789.44,28.453
3804.4,1451.62,19.369
2058.45,508.23,30.724
1307.07,2993.56,25.947
101.83,1025.78,32.616
3895.62,3282.58,30.026
2070.27,2630.08,15.739
2091.05,1622.2,17.556
2187.41,2041.72,24.693
1291.22,121.47,21.998
3423.3,559.37,28.892
2663.82,3824.3,28.421
745.07,3718.06,19.926
2895.29,1020.01,24.914
162.89,1456.66,22.788
1046.35,2902.53,17.155
782.95,3773.04,20.719
60.74,3264.26,24.426
2578.43,3223.99,24.656
3686.74,3181.66,29.975
3478.86,1069.29,15.255
3290.99,3805.95,19.997
722.9,1675.2,19.462
2006.03,1736.55,24.015
2925.48,1437.41,12.798
3137.88,757.34,18.767
1372.79,365.12,27.594
2476.23,1085.66,9.463
2105.71,3256.83,19.407
3934.35,2853.12,19.182
501.92,2375.17,19.721
1406.3,2624.23,19.221
388.29,2037.86,23.333
2722.65,2888.86,24.926
2765.56,1195.05,20.995
414.95,2576.51,8.237
447.94,2508.34,23.863
233.63,191.91,30.511
933.37,2846.3,26.245
2248.39,34.16,31.077
3897.68,3569.59,29.786
1567.11,315.26,12.753
3616.99,1972.23,17.04
3663.88,232.48,31.018
3630.73,1362.26,22.244
2059.97,2071.13,27.029
7.14,44.46,29.677
1141.34,3041.37,-inf
781.35,1379.18,2.639
1985.23,1856.79,14.031
3690.04,2388.12,22.09
3634.3,831.79,27.504
2961.32,3830.6,33.114
2747.29,2437.94,14.945
881.98,1517.3,28.602
1650.93,2449.67,21.934
537.12,2936.94,22.228
2775.05,64.25,31.126
1499.83,1765.34,22.173
2415.2,284.36,24.164
269.16,3579.42,28.462
1770.46,1589.72,18.462
3560.65,255.77,21.027
1779.82,2668.65,28.024
2440.35,3290.85,18.393
3882.9,1263.23,16.777
3688.12,790.51,22.369
2407.14,1941.41,19.404
3699.56,174.52,30.936
1203.78,2082.81,24.373
3987.16,1633.12,31.482
187.94,2118.93,26.342
42.84,2724.64,27.83
16.86,2842.44,14.828
529.08,1293.05,24.36
3426.95,3793.03,25.158
1233.66,2059.1,26.752
478.3,1899.45,29.465
202.69,594.19,-inf
1652.99,597.53,26.961
2386.92,2219.07,14.786
2411.68,2632.64,14.509
367.37,3010.48,0.886
3887.05,2682.08,32.35
1614.07,2558.45,7.743
1659.4,2573.83,19.451
2680.32,1274.7,28.844
3558.27,2805.43,16.624
4.69,2707.57,22.202
3935.78,132.21,20.07
1392.79,3061.19,26.545
1672.61,567.94,18.755
1613.08,1753.67,16.057
99.07,3938.3,30.767
599.7,2027.16,34.803
446.01,3355.79,16.532
3585.46,217.51,19.998
3114.58,410.74,24.932
1978.68,3901.66,28.647
1082.61,900.51,19.228
517.74,2363.61,25.507
2948.96,1423.13,22.129
2655.63,1942.55,31.149
3825.56,1201.72,28.764
2295.93,2749.91,27.495
2113.2,1160.26,23.449
9.14,3431.96,14.104
2848.9,3314.66,28.973
2025.66,3999.86,29.051
1515.26,507.26,25.133
1259.14,3474.82,34.061
2037.14,3048.03,29.018
3076.31,3394.9,27.564
1333.56,2773.92,27.652
1672.7,292.61,29.666
1453.25,1144.87,24.029
1860.58,834.15,30.721
2157.0,2203.73,11.391
3779.79,1136.78,31.804
552.45,165.24,11.59
1640.57,765.17,19.122
16.61,3560.14,15.611
3650.66,1194.66,21.196
1449.77,2426.97,25.934
729.23,3684.52,23.88
1224.64,2909.99,15.367
3707.32,3790.2,12.762
3038.7,2426.05,20.487
526.89,3204.33,23.979
445.45,1480.89,32.614
739.97,2951.35,26.083
1015.25,2061.96,17.945
2242.94,2646.55,28.156
1088.55,1137.67,24.014
1035.02,1975.6,29.575
920.27,619.39,17.848
1387.16,3823.63,17.417
944.37,3193.91,27.474
3024.63,791.64,16.995
2058.76,1438.78,21.091
2777.17,310.42,11.914
2786.63,2506.34,4.692
3829.98,162.05,40.462
2306.34,2463.35,26.226
1287.14,3771.71,25.839
1671.21,1061.71,24.306
300.68,2088.41,29.649
2745.58,1574.57,20.685
1048.01,3117.65,26.014
1540.29,3012.82,-inf
620.96,3878.02,24.617
789.91,1212.78,29.979
1640.01,485.11,21.623
3610.8,2712.73,28.157
1912.87,2559.68,6.584
1170.25,2168.79,23.321
943.27,3798.72,26.066
378.65,1329.09,28.139
1543.24,2068.52,26.495
303.1,1504.03,20.181
2629.45,1839.48,27.051
1974.38,3260.04,22.521
203.7,1999.07,26.181
2523.6,1361.77,29.346
2347.37,648.62,28.308
1104.73,685.99,19.79
964.91,696.12,17.839
573.98,3195.77,15.802
3239.0,3645.54,32.37
2875.43,1320.89,26.836
2930.1,3438.57,13.543
524.32,1880.43,26.894
2349.55,1346.86,26.247
1723.14,836.89,13.263
678.52,3176.54,22.68
446.62,2759.5,30.969
1584.54,2288.4,-inf
3777.83,3930.81,38.589
2196.13,1135.75,21.421
2189.16,1515.61,13.541
3596.62,2681.94,24.662
3233.55,3250.01,30.025
2263.86,2132.12,19.801
2470.16,2256.15,30.004
300.15,3007.86,7.7
3971.43,3143.12,27.029
42.23,1143.49,19.669
1057.22,2921.95,16.05
2815.36,427.9,31.763
1917.22,1510.93,31.354
2004.15,3574.9,21.67
1438.33,2722.76,11.851
3908.86,3133.68,24.873
2551.4,2162.49,26.704
893.9,2878.15,28.787
809.78,3871.74,30.933
3119.97,289.95,11.237
1721.34,2837.13,20.48
630.62,688.55,24.255
1407.35,2234.53,14.859
3739.76,2953.77,35.699
1789.12,801.43,22.369
17.18,3238.63,34.332
3252.71,3426.32,31.597
185.1,1221.97,31.718
3098.74,2456.53,26.741
3013.25,1267.51,30.38
3861.67,2996.25,29.892
1430.45,1855.4,18.739
2438.82,1892.74,16.362
651.12,3503.06,27.654
810.71,1928.68,18.54
3803.19,2601.51,29.359
1333.19,1105.63,24.207
1241.58,3633.16,25.661
499.02,2772.37,29.497
1024.09,2288.53,19.758
2252.92,2170.23,22.993
3533.91,1366.1,29.377
2707.95,1452.64,25.454
59.13,2687.28,20.272
3923.75,613.59,4.712
1218.08,2027.66,20.58
1909.63,496.82,18.066
940.12,778.41,25.187
3781.34,2749.91,27.708
3565.67,1664.87,21.704
3414.67,3007.07,23.758
1645.52,1909.8,21.561
2505.3,2209.43,19.317
2029.46,2420.12,13.604
2671.94,2881.98,19.051
2880.1,1246.16,29.016
799.81,3436.32,20.234
671.99,2912.51,22.429
2815.25,2208.69,30.134
3522.46,2478.46,31.774
3338.57,356.49,31.129
804.14,3884.23,25.326
1610.23,2421.55,18.745
702.56,1598.05,18.374
3679.15,622.4,19.337
1228.93,3307.46,24.915
1569.41,316.68,25.221
3923.31,2264.33,21.99
40.09,3098.68,31.646
62.75,2684.39,13.025
3763.83,1064.92,27.938
1512.61,2060.95,23.794
1698.97,688.89,28.774
3353.13,3447.69,24.112
2889.8,61.41,22.267
2401.27,384.25,30.518
2818.18,3338.57,24.449
833.99,2592.53,21.243
2755.13,3232.68,29.13
3006.84,616.68,22.893
3312.0,2094.54,24.241
3733.79,1906.23,19.191
1673.97,1767.36,24.521
208.74,2131.91,25.021
3834.46,483.25,23.565
1096.98,1311.62,29.56
1802.22,1419.07,21.261
2370.78,3388.93,26.313
1903.1,3489.45,27.633
859.71,606.38,26.494
629.29,2570.0,30.321
3506.9,3191.89,34.407
742.01,3952.94,32.22
2090.39,328.03,23.681
3704.33,2471.91,31.455
2837.08,3873.34,23.506
3092.7,1788.65,24.008
100.4,2529.73,13.831
93.32,1303.91,24.591
427.36,1526.94,27.167
3600.62,1374.7,26.862
3830.25,310.15,28.073
1350.27,2869.36,26.912
2253.61,2517.94,25.026
2063.01,1198.3,29.795
1639.44,1469.39,27.077
94.97,1828.19,22.677
3199.31,1707.86,23.131
1269.63,2021.61,26.391
3211.77,2984.55,16.983
3621.97,1911.03,21.238
409.55,2004.9,23.326
164.84,2823.36,31.794
1654.36,3108.32,22.903
2447.14,1031.46,27.309
190.92,555.39,27.165
473.77,1453.12,32.675
2917.67,934.49,21.087
445.62,434.0,26.0
1556.73,1683.72,21.773
3685.67,2893.7,21.48
3570.43,925.83,29.958
651.07,1764.99,24.994
932.25,2093.15,23.698
3056.29,586.42,18.738
3344.43,3946.53,32.058
381.07,2679.58,28.879
523.76,1236.79,18.786
3871.39,3047.08,23.209
717.97,3605.35,17.788
184.91,3212.67,32.04
96.93,3884.91,24.734
877.33,2259.55,24.585
451.4,3779.57,32.733
2909.39,255.73,32.975
1667.79,1512.73,21.751
3239.19,1265.44,17.389
429.08,2755.58,16.074
2280.04,2698.43,22.287
801.12,2371.59,20.809
1530.39,3459.64,16.138
2406.76,2030.31,25.925
3947.81,3283.6,29.223
1756.92,3300.11,31.98
880.13,1814.5,7.492
3498.64,2589.95,30.58
2736.67,1904.36,24.473
2812.15,574.14,13.608
3720.0,2769.15,17.622
285.17,1774.25,19.442
1964.06,1658.69,24.049
2219.62,3862.44,26.118
2097.38,3645.49,23.178
3868.29,1021.8,24.11
1812.59,2287.48,18.633
3011.69,1448.23,25.535
3933.45,3265.97,20.541
1999.77,1502.52,24.114
2108.77,1754.88,25.243
22.14,3400.52,21.319
3404.24,3771.14,29.797
3352.28,216.93,19.531
1946.56,534.16,29.619
3028.18,3800.91,24.792
924.25,1563.81,22.214
3961.26,1163.22,19.194
3622.55,363.59,24.407
883.82,2427.2,24.462
3831.55,658.82,26.126
3673.41,2220.68,21.973
3353.05,3976.4,31.627
3714.03,1410.06,29.315
1213.49,3543.12,28.882
412.04,512.98,31.974
2195.89,3001.82,27.357
3933.43,2112.98,30.578
263.37,739.78,22.549
2618.24,1011.38,11.907
3863.52,1449.0,27.761
940.53,2602.56,21.392
2014.03,2698.31,18.893
1552.08,296.2,31.769
2001.65,2448.83,17.303
2073.78,2302.92,24.411
2243.42,3294.08,27.014
1236.13,3698.27,21.607
2658.36,3506.71,23.973
3981.49,1118.34,19.539
3443.33,889.84,20.713
3513.97,2912.57,28.166
2812.93,2068.53,36.117
1921.0,3224.16,26.05
1492.37,3696.62,15.146
463.9,2165.46,24.285
3595.11,1736.62,23.941
3816.36,101.05,24.221
2654.54,3936.61,27.294
784.27,1113.3,20.488
1796.91,2868.91,17.702
219.56,515.93,30.163
116.77,1376.42,28.52
3406.56,400.2,25.744
2597.53,1067.74,24.741
566.68,68.07,30.988
486.49,3820.69,22.013
2841.42,2154.49,23.929
3011.8,3594.91,28.221
766.52,2416.86,23.851
2530.64,3142.8,20.313
1267.21,3409.46,23.066
429.94,3228.1,18.358
1046.37,993.08,25.738
2296.96,2436.26,16.282
3781.13,314.59,25.437
2345.25,2494.2,25.453
782.94,2227.61,15.902
2577.89,1491.19,29.232
2296.38,2206.28,15.97
2370.58,3860.5,-4.589
871.14,3800.67,24.325
1314.1,2879.8,28.923
1561.06,2092.41,10.865
911.79,2860.36,26.088
3242.38,1831.47,21.346
2366.63,20.06,31.574
3566.08,820.24,32.362
3609.85,3664.09,22.511
3781.87,698.0,12.621
3301.75,2538.82,24.459
2703.51,2735.04,26.238
3992.24,1548.06,20.073
3163.84,2098.12,22.838
3921.05,195.9,35.158
125.02,35.53,10.48
3303.21,3481.17,24.213
1177.29,3361.38,22.796
1341.12,2267.09,21.803
3991.29,2105.99,27.411
2547.1,1954.95,16.819
259.91,2465.24,24.271
1207.68,1817.73,24.154
3420.48,2827.06,31.536
3547.62,2088.66,17.158
2438.27,2468.65,24.5
2287.25,2770.39,24.7
2622.68,1374.15,10.108
1223.63,1715.65,17.831
2568.76,2809.12,23.657
3564.46,2899.44,25.367
3110.08,3612.84,9.25
3779.23,3466.06,21.636
1747.38,2624.06,25.19
1950.0,1452.84,21.179
1220.77,3466.45,25.734
3648.89,3606.84,24.101
2334.41,4.86,35.363
1877.95,2077.46,27.118
3444.17,3584.13,29.643
904.75,1940.2,23.514
1855.36,1847.61,20.482
1560.89,2546.12,24.409
3742.7,2859.22,16.489
2075.27,373.79,29.114
2783.91,2992.23,20.089
3565.18,3519.53,23.605
1788.53,368.61,19.313
2161.07,3308.95,35.165
102.12,1079.96,28.343
2075.43,2394.92,28.58
2161.65,3066.65,12.461
1582.24,1211.57,22.771
985.56,2084.06,22.391
1063.66,195.93,15.306
1495.79,3966.57,25.803
1916.68,1301.98,24.271
3027.94,797.77,23.87
1794.05,2164.74,11.68
751.78,2821.54,11.579
2113.71,3355.33,23.314
1846.53,188.91,26.916
1394.62,2724.76,4.643
32.08,3574.21,-inf
1584.47,3818.94,19.156
2609.81,2261.97,30.608
348.14,830.44,18.041
2220.88,770.65,18.496
3520.56,2047.47,19.469
279.96,2783.15,30.327
2382.21,900.93,27.995
1428.89,2564.77,24.076
3801.33,1405.63,19.52
1784.0,559.25,24.466
2182.85,3971.99,21.219
3209.21,1324.99,27.799
3609.35,2030.39,25.805
3945.0,2958.15,13.161
2453.94,2232.31,24.993
2268.11,2246.47,26.015
1090.88,1778.08,21.879
1333.99,1130.34,7.182
1731.29,3142.41,25.465
3656.56,453.24,26.767
1610.45,3701.53,20.113
281.39,445.86,28.011
1097.09,2191.23,18.288
994.05,2226.96,18.047
3459.2,1564.62,27.057
1631.39,2229.5,21.248
148.16,3598.74,25.752
736.5,3297.13,31.452
2297.02,3639.84,30.682
581.19,1227.93,24.104
558.48,2882.14,36.103
1013.03,3976.53,25.897
3442.67,1266.72,10.747
1861.91,3168.24,27.491
1187.87,2386.36,25.722
1488.89,140.49,22.989
551.95,2999.78,19.367
601.58,924.7,12.002
3540.11,3136.58,26.27
3401.42,157.21,33.768
2551.14,1388.36,21.631
2481.47,227.11,18.286
571.64,3356.92,16.695
2430.1,1512.51,26.137
3329.2,3540.77,31.773
1943.49,3340.33,20.556
3310.04,1101.16,21.838
498.45,3792.28,29.613
2696.85,2521.24,19.717
3803.8,715.95,24.577
1619.54,1642.17,24.545
2655.59,2701.92,30.238
1587.83,1992.76,26.985
1205.8,754.48,28.89
403.43,3421.01,22.938
312.61,3362.69,16.397
229.84,184.0,21.731
2775.66,2175.54,23.686
2892.7,2967.55,22.239
2233.45,1123.28,16.66
1931.99,1190.6,21.157
130.74,1516.44,20.012
90.36,3620.45,30.941
3818.15,3686.34,21.703
